Gene	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12
ENSG00000113460	634.180016771592	609.192884577085	605.117598062554	381.325634277291	377.465991565561	408.170823943691	406.412408179362	288.65783847085	310.128491044079	233.09003017481	189.0392152954	293.168154583718
ENSG00000113504	275.440707809728	272.596037845777	281.996550553423	237.663418572823	200.157511266	248.344898905499	166.801183813028	197.547547272086	185.488243061174	175.184016389244	241.775477073087	172.990767686348
ENSG00000113522	767.457778615009	766.824506461817	871.447673585232	773.29291416232	805.199851257287	838.471391354209	618.223435243524	695.673905695234	568.241760488992	558.536487400015	710.722543342364	660.167259862232
ENSG00000113552	648.618440971296	682.67529477899	675.61673570091	632.291109859787	679.987161561205	635.615409574965	639.40453794994	632.663050099828	623.201239914525	838.537718616296	775.628711684132	829.38564320651
ENSG00000113558	1912.53588245303	1993.50667676782	1946.55952257016	2013.93143126448	2061.8965544114	2210.51548629746	2324.62602202918	2626.87147988959	2033.50073874472	1676.34244971632	1821.42934909087	2011.75867842099
ENSG00000113569	1117.31190345398	1182.82976421776	1233.73490867123	1003.86190232998	1076.64633913857	1131.07577719336	786.348437975703	829.359099323327	779.246904712021	307.854756834654	366.719851130991	374.543873962654
ENSG00000113575	2346.7992564595	2368.02992876462	2487.05291113089	2270.21772965085	2431.13689482904	2366.65312075785	2723.09551669364	2235.18237753977	2319.0937479024	1692.46817507432	1504.20045132048	2011.75867842099
ENSG00000113578	26.6555523686834	24.889203455484	11.7498562730593	9.75484180709349	10.9675348638904	11.0648717334133	15.8858270298122	13.6239687773852	19.6283855091189	6.59688764645687	3.24530841708842	3.23347229320277
ENSG00000113580	817.436939306291	932.752529498377	885.155839237134	968.38975030419	1044.65769578556	990.920735236793	1117.30316776346	1462.87364747174	1119.79939329523	1009.3238099079	1070.95177763918	1144.11027974491
ENSG00000113583	995.14062176418	894.826124232878	949.78004873896	987.012630117732	1053.79730817214	1067.14540717808	1041.84548937185	1033.71863098411	1109.98520054067	1303.25180393337	1173.99031988174	1582.78468752276
ENSG00000113593	510.898087066432	503.710069932415	560.07648234916	490.402501756609	504.506603738959	538.490424359448	471.279535217761	460.660444285339	506.412346135268	458.850185186889	507.079440170065	542.684433209198
ENSG00000113594	41.0939765683869	46.2228064173275	37.2078781980211	47.0006014341777	43.8701394555616	51.6360680892622	46.3336621702855	64.7138516925799	42.2010288446057	41.0473009112872	61.66085992468	57.6635892287827
ENSG00000113595	125.503225735884	100.742013986483	82.2489939114151	150.756646109627	169.996790390301	188.102819468026	168.125002732179	204.359531660779	193.339597264821	174.451028872971	176.057981627047	211.792435204781
ENSG00000113597	184.36757055006	192.002426656591	234.997125461186	208.398893151543	194.673743834055	164.743645808598	194.601381115199	205.211029709365	187.451081612086	131.937752929137	125.755701162176	168.679471295411
ENSG00000113615	456.476334313703	497.78406910968	450.41115713394	342.306267048917	362.842611747041	406.94139375109	323.011816272848	441.075989167847	329.756876553198	309.3207318672	416.21080449159	402.567300503745
ENSG00000113621	363.181901023311	426.672059236869	417.119897693605	418.571393904375	409.454634918575	410.629684328894	465.984259541157	405.313071127211	379.809259601451	450.054334991613	402.418243718964	453.225033097255
ENSG00000113638	96.6263773364773	119.705216619233	105.748706457534	122.378924488991	123.384767218767	135.237321186163	201.220475710954	220.537994583924	204.135209294837	178.115966454336	210.945047110747	210.17569905818
ENSG00000113643	1306.12206606549	1391.42499317801	1413.8993715248	1250.39335890926	1256.69670315411	1365.89694398024	984.921275848355	1216.79071143022	1034.41591633057	776.966767249365	794.28923508239	724.836705726287
ENSG00000113645	1261.69614545101	1352.31338774797	1112.31972718295	1143.09009903123	1139.70966460594	1151.97609046759	1162.31301101459	1153.77985583481	1170.83319561894	933.826095731784	912.742992306118	891.36052882623
ENSG00000113648	3877.27222162807	3895.75294086552	3781.49541054625	3967.56020408512	4008.63399275194	3844.42821226483	3972.7805763722	3792.57230840462	4193.60456402326	2148.38641019612	1933.39248948043	2010.68085432325
ENSG00000113649	1412.74427554022	1360.60978889979	1462.85710599588	1155.50535224026	1256.69670315411	1288.44284184635	1039.19785153355	841.280072003539	1008.89901516871	552.672587269831	596.325421639997	677.41244542598
ENSG00000113658	861.862859920763	841.492116828269	947.821739360117	734.273546933946	814.339463643862	790.523613842752	697.652570392585	834.468087614846	745.878649346519	698.537103008156	748.854917243153	845.014092623657
ENSG00000113712	1162.84847208381	1303.72018100154	1282.69264314231	1071.25899117899	1053.79730817214	1204.84158874945	734.719500128813	1415.18975675089	860.704704574864	425.865746954605	662.854244190309	433.285287289171
ENSG00000113716	679.716585401426	738.379702512693	663.866879427851	525.874653782404	543.806937001233	540.949284744651	382.583667634643	484.502389645763	453.415705260647	378.954545913134	364.285869818175	289.934682290515
ENSG00000113719	1871.44190588465	1703.13263645384	1690.0209939417	1674.2855756175	1781.31045414353	1631.45386558216	1400.60041646177	1563.35041720496	1532.97690826219	1651.42087416304	1498.52116159058	1416.79977647168
ENSG00000113732	1248.36836926667	1239.71937211601	1241.5681461866	1341.73415037568	1345.35094330389	1314.26087589098	1660.06892461537	1410.93226650796	1397.54104824927	2330.16731423182	1967.46822785985	2262.3527811442
ENSG00000113734	118.839337643713	122.075616948326	146.873203413241	127.69974729286	106.933464922931	130.319600415757	78.1053162299099	99.6252716846296	82.4392191382994	59.3719888181119	44.6229907349658	43.6518759582374
ENSG00000113739	625.294832648698	592.600082273429	618.825763714457	624.309875653983	615.09591361652	577.832190522696	685.738200120226	550.919237435516	534.87350512349	456.65122263807	411.342841865957	394.483619770738
ENSG00000113742	169.929146350357	174.224424188388	207.580794157381	146.322627106402	178.222441538219	135.237321186163	101.934056774628	148.160660454065	124.640247982905	147.33049077087	179.303290044135	199.936370129704
ENSG00000113758	211.023122918743	220.447230605716	189.956009747792	196.87044374316	155.373410571781	165.9730760012	148.267718944914	131.130699482333	185.488243061174	318.116582062476	295.323065955046	262.450167798291
ENSG00000113761	119.949985659075	135.112818758342	111.623634594063	118.831709286412	104.191581206959	83.6012530969006	108.553151370383	131.98219753092	110.900378126522	123.141902733862	120.887738536544	112.093706164363
ENSG00000113790	247.674507425683	216.891630112075	215.414031672754	220.814146360571	231.232193380356	254.492049868506	234.31594868973	288.65783847085	287.555847708592	380.42052094568	408.908860553141	430.051814995968
ENSG00000113810	6670.55198026302	6473.56329875494	6624.9606286266	6270.58967435982	6972.61028971832	6630.31702869978	5026.5404360164	6082.25056105393	5757.00546982458	2009.11878210425	2381.24505103863	2454.2054705409
ENSG00000113811	300.98561216305	221.632430770262	264.371766143834	311.268134026347	307.090976188931	269.245212179724	375.964573038888	341.450717483218	353.31093916414	281.467206248827	222.303626570557	277.539705166571
ENSG00000113812	239.899971318151	208.595228960247	209.539103536224	161.398291717365	181.878286492849	168.431936386403	207.839570306709	205.211029709365	196.283855091189	170.053103775333	202.020448963754	182.152272517089
ENSG00000113838	177.703682457889	163.557622707466	180.164462853576	118.831709286412	141.663991991918	137.696181571366	133.705710834253	143.051672162545	144.268633492024	112.147089989767	119.265084327999	112.63261821323
ENSG00000113845	1145.07810383802	1074.976549244	1212.19350550395	1118.25959261317	1202.77299007331	1174.10583393441	1211.29431102318	1404.97178016785	1137.46494025344	1207.96342681788	1224.29260034661	1308.47845464939
ENSG00000113851	181.035626503975	202.669228137513	203.664175399695	243.871045177337	215.694852323178	233.591736594281	225.049216255673	244.379939944348	219.837917702132	317.383594546203	348.059327732733	335.203294395354
ENSG00000113916	64.4175848909849	58.0748080627961	58.7492813652965	142.775411903823	178.222441538219	137.696181571366	170.772640570481	166.042119474383	181.56256595935	339.373220034393	300.191028580679	372.927137816053
ENSG00000113946	2.22129603072362	0	3.91661875768643	2.66041140193459	6.39772867060273	4.91772077040592	3.97145675745305	1.70299609717316	9.81419275455946	27.1205381021005	39.7550281093331	35.5681952252305
ENSG00000113966	102.179617413286	79.4084110246395	88.1239220479448	74.4915192541685	81.3425502405205	84.8306832895021	64.8671270383997	91.1102911987638	93.2348311683148	61.5709513669308	52.7362617776868	73.8309506947965
ENSG00000113971	121.060633674437	144.594420074717	148.831512792084	140.115000501888	161.771139242383	156.137634460388	153.562994621518	150.715154599824	141.324375665656	271.938368537278	305.058991206311	327.658525711214
ENSG00000114019	3209.77276439563	3089.81682897366	2947.25561515904	3164.11596070087	3072.73768436663	3060.05174938508	2854.15358968959	3132.66132075002	2980.57033955971	5801.59619130068	6135.25556250566	5125.59249677526
ENSG00000114021	964.042477334049	1028.75374282667	1012.44594886194	1041.99446575771	1049.22750197885	1010.59161831842	1203.35139750827	1067.77855292757	1109.98520054067	1007.12484735908	869.742655779696	986.747961475711
ENSG00000114023	540.8855834812	536.895674539727	534.618460424198	636.725128863011	583.107270263507	549.555296092861	687.062019039377	535.592272560958	612.40562788451	525.552049167731	473.003701790637	532.445104280722
ENSG00000114026	157.712018181377	173.039224023841	129.248419003652	168.492722122524	156.287371810438	140.155041956569	154.886813540669	160.081633134277	162.915599725687	164.189203645149	152.529495603156	133.111276070181
ENSG00000114030	1607.10767822854	1634.39102691012	1680.22944704748	1469.43389766854	1595.77632269605	1616.70070327095	1468.11518133848	1534.39948355301	1465.25897825573	1147.12546296722	1259.17966583031	1300.93368596525
ENSG00000114054	739.691578230964	814.232513043692	898.864004889037	792.802597776507	796.060238870712	785.605893072346	766.491154188438	798.70516957421	726.2502638374	388.483383624683	379.701084799345	333.047646199885
ENSG00000114062	891.850356335532	944.604531143846	914.530479919782	741.367977339105	764.985556756356	864.28942539884	546.737213609369	696.525403743821	617.31272426179	526.285036684004	606.061346891262	604.120406780051
ENSG00000114098	697.486953647215	708.749698399021	685.408282595126	626.970287055918	676.331316606575	644.221420923175	558.651583881728	573.058186698767	569.223179764448	487.436698321536	468.947066269276	556.157234430876
ENSG00000114107	539.774935465839	503.710069932415	538.535079181885	608.347407242376	645.256634492219	706.922360745851	1002.13092179732	930.68736710513	895.054379215822	936.025058280603	997.121011150417	1159.73872916206
ENSG00000114115	46.6472166451959	45.0376062527806	56.7909719864533	75.3783230548133	57.5795580354246	66.3892304004799	99.2864189363261	68.1198438869262	88.3277347910351	313.718656964838	244.209458385904	281.851001557508
ENSG00000114120	1024.01747016359	1039.42054430759	1104.48648966757	1062.39095317255	1180.83792034553	1170.41754335661	876.368124477972	1007.32219147792	891.128702113998	1053.30306088428	1212.12269378252	1316.02322333353
ENSG00000114125	1297.23688194259	1227.86737047054	1235.69321805007	1292.95994134021	1283.20157907518	1290.90170223155	1756.7077057134	1418.59574894524	1487.83162159121	2256.13557508825	1950.43035867014	2297.38206432057
ENSG00000114126	500.902254928175	597.340882931617	546.368316697258	564.894021010778	651.654363162821	676.186605930814	688.385837958528	715.258360812726	692.882008471898	932.360120699238	903.007067054852	953.874326494817
ENSG00000114127	683.048529447512	660.1564916526	783.323751537287	709.44304051589	798.802122586684	731.510964597881	890.930132588633	969.856277340112	900.942894868558	1078.95762395384	1174.80164698601	1336.50188119048
ENSG00000114166	94.4050813057537	93.6308129992018	107.707015836377	80.6991458586825	92.3100851044109	81.1423927116977	99.2864189363261	104.734259976149	94.2162504437708	107.016177375856	140.359589039074	135.805836314516
ENSG00000114209	908.510076565959	917.344927359268	916.488789298626	927.596775474526	944.121959533232	979.85586350338	970.359267737694	1107.79896121114	947.069600814987	917.700370373778	836.47824450454	1002.37641089286
ENSG00000114268	105.511561459372	97.1864134928424	99.8737783210041	116.171297884477	87.7402789111232	115.566438104539	120.467521642742	100.476769733216	92.2534118928589	80.6286267900285	89.2459814699315	93.7706965028803
ENSG00000114270	1.11064801536181	7.11120098728115	1.95830937884322	4.43401900322431	4.56980619328767	3.68829057780444	10.5905513532081	2.55449414575973	5.88851565273567	16.8587128742787	16.2265420854421	12.9338891728111
ENSG00000114302	1068.44339077806	1085.64335072492	1268.9844774904	963.955731300966	985.250215272821	1088.04572045231	902.844502860992	1313.86148896909	874.444574431247	557.070512367469	639.325758166418	658.55052371563
ENSG00000114315	2821.04595901899	2628.77396496493	2821.92381491308	1474.75472047241	1454.11233070414	1447.03933669194	1657.42128677707	1034.57012903269	1399.50388680018	875.187094429945	556.570393530664	557.23505852861
ENSG00000114316	238.789323302789	250.077234719387	270.246694280364	230.568988167664	251.339340630822	244.656608327694	242.258862204636	255.449414575973	198.246693642101	214.765342267985	229.605570509006	196.702897836502
ENSG00000114331	878.52258015119	949.345331802033	990.904545694668	891.237819648087	957.831378113095	1056.08053544467	893.577770426935	996.252716846296	839.113480514833	850.265518876664	1006.85693640168	1118.24250139929
ENSG00000114346	3951.68563865731	3984.64295320654	4049.78379544777	4011.01359031671	4264.54313957605	4546.43285224027	2952.11618970676	4117.84456296469	3661.67531672613	1209.42940185043	1437.67162877017	1573.62318269201
ENSG00000114353	2021.37938795849	1974.54347413507	1823.18603170304	2047.62997568899	1898.2974926917	1922.82882122871	2321.97838419088	1993.35693174118	2226.84033600954	2624.09530825729	2377.99974262154	2298.4598884183
ENSG00000114354	2389.00388104325	2341.95552514459	2461.59488920592	2345.59605270566	2344.31057715657	2274.44585631274	2560.26578963806	2236.88537363694	2524.21037647269	2698.86003491713	2433.16998571204	2900.96355905175
ENSG00000114378	67.7495289370703	75.8528105309989	48.9577344710804	83.3595572606171	59.4074805127397	84.8306832895021	71.4862216341548	61.3078594982336	82.4392191382994	151.728415868508	174.435327418503	129.338891728111
ENSG00000114383	386.505509345909	389.930854135916	356.412306949465	362.702754463749	370.154301656301	357.764186047031	342.869100060113	349.114199920497	355.273777715052	293.195006509194	268.549271514067	239.276949697005
ENSG00000114388	224.350899103085	206.224828631153	184.081081611262	203.078070347674	199.243550027342	224.985725246071	202.544294630105	178.814590203181	231.614949007603	242.618867886358	191.473196608217	182.691184565956
ENSG00000114391	5302.23362533727	5013.39669603321	5175.81168828262	5455.6169815672	4948.18614609189	5100.90586910354	6669.39971468282	5243.52498319615	6022.97009347314	6708.30174893037	5564.89260820237	6342.45590311723
ENSG00000114395	127.724521766608	162.37242254292	125.331800245966	156.964272714141	129.78249588937	138.925611763967	120.467521642742	118.358228753534	142.305794941112	83.5605768551204	75.4534206973057	67.364006108391
ENSG00000114416	2896.5700240636	2806.55398964696	3062.79586851079	3134.85143527959	3186.98283919882	3067.42833054069	4069.41935747022	3531.16240748854	3564.51480845599	4144.31141700746	4154.80610097745	4673.9841998246
ENSG00000114423	43.3152725991105	50.9636070755149	46.9994250922372	89.5671838651311	66.7191704219999	71.3069511708858	96.6387810980241	86.852800955831	118.751732330169	218.43027984935	250.70007522008	227.959796670795
ENSG00000114439	784.117498845436	842.677316992816	900.82231426788	753.783230548133	828.962843462383	854.453983858029	834.00591906514	1064.37256073322	737.045875867415	821.679005742017	972.781198022254	914.533746927516
ENSG00000114446	1091.76699910066	1091.56935154766	1084.90339587914	1160.82617504413	1185.40772653882	1164.2703923936	1303.96163536375	1337.70343432951	1293.51060505094	1561.99639717773	1408.46385301637	1745.53612628063
ENSG00000114450	339.858292700713	330.670845908573	315.287809993758	254.512690785076	306.177014950274	312.275268920776	133.705710834253	334.638733094525	222.7821755285	82.8275893388474	137.114280621986	107.782409773426
ENSG00000114473	91.0731372596682	90.0752125055612	80.2906845325719	78.0387344567479	74.0308603312602	63.930370015277	96.6387810980241	66.4168477897531	82.4392191382994	80.6286267900285	79.5100562186663	81.3757193789363
ENSG00000114480	729.695746092708	756.157704980895	838.156414144897	705.009021512666	721.115417300794	789.29418365015	601.013789294561	688.861921306542	637.922529046365	315.917619513657	338.323402481468	377.23843420699
ENSG00000114491	1079.54987093168	1069.05054842127	1133.86113035022	902.76626905647	886.542401497808	867.977715976645	828.710643388536	716.961356909899	723.306006011032	483.038773223898	485.984935458991	495.260172908891
ENSG00000114503	1952.51921100606	1952.02467100868	2071.89132281612	1705.32370864007	1820.61078740581	1749.47916407191	1759.3553435517	1565.05341330213	1657.61715624509	1696.13311265569	1624.27686275275	1955.71182533881
ENSG00000114520	553.10271165018	585.488881286148	554.20155421263	481.53446375016	534.667324614657	595.044213219116	483.193905490121	547.51324524117	433.787319751528	392.881308722321	459.211141018011	466.158922270066
ENSG00000114529	500.902254928175	501.339669603321	438.661300860881	378.665222875356	379.293914042876	395.876522017677	248.877956800391	269.073383353359	273.815977852209	196.44065436116	216.624336840652	245.204982234543
ENSG00000114541	72.1921209985175	64.0008088855303	50.9160438499236	89.5671838651311	97.7938525363561	121.713589067547	137.677167591706	109.843248267669	120.714570881081	98.9533146968531	114.397121702367	109.938057968894
ENSG00000114544	574.205023942055	561.784877995211	575.742957379906	601.252976837217	571.225774160959	559.390737633673	507.022646034839	526.225794026505	541.743440051682	669.217602357236	705.043253612459	631.604921272274
ENSG00000114554	2843.25891932623	2596.77356052217	2420.47039225022	2193.95260279539	2113.07838377622	2151.50283705259	1424.42915700649	2028.26835173323	1718.46515132336	1973.20239380688	2099.71454585621	1539.13281156452
ENSG00000114573	1710.39794365718	1743.42944204843	1744.85365654931	1618.41693617687	1751.14973326783	1806.03295293157	1588.58270298122	1610.18280987722	1655.65431769418	1614.03851083312	1793.03290044135	1946.55032050807
ENSG00000114626	109.954153520819	130.372018100154	115.54025335175	189.776013338001	177.308480299562	174.57908734941	326.983273030301	246.934434090108	295.40720191224	1133.93168767431	1167.49970304756	937.168052979936
ENSG00000114631	7.77453610753266	4.74080065818743	1.95830937884322	7.0944304051589	3.65584495463013	3.68829057780444	7.94291351490609	7.6634824372792	9.81419275455946	14.6597503254597	12.9812336683537	19.4008337592166
ENSG00000114648	244.342563379598	238.225233073918	221.288959809284	161.398291717365	155.373410571781	169.661366579004	113.848427046987	166.893617522969	128.565925084729	97.4873396643071	90.0573085742036	71.675302499328
ENSG00000114650	1259.47484942029	1238.53417195147	1188.69379295783	1240.63851710216	1171.69830795896	1126.15805642296	949.178165031278	1089.06600414223	1108.02236198976	836.338756067477	893.271141803587	669.328764692973
ENSG00000114670	166.597202304271	168.298423365654	170.37291595936	207.512089350898	184.620170208822	184.414528890222	205.191932468407	210.320018000885	161.934180450231	305.655794285835	326.964823021658	341.131326932892
ENSG00000114686	2517.83905082522	2468.77194275111	2555.5937393904	2376.63418572823	2358.93395697509	2333.45850555761	2153.8533814587	2193.45897315902	2195.43491919495	981.470284289528	970.347216709437	1075.66844953879
ENSG00000114735	112.175449551543	119.705216619233	107.707015836377	142.775411903823	138.922108275945	141.38447214917	140.324805430008	108.140252170495	130.528763635641	199.372604426252	187.416561086856	150.356461633929
ENSG00000114737	41.0939765683869	27.2596037845777	33.2912594403347	15.0756646109627	10.9675348638904	15.9825925038192	17.2096459489632	10.2179765830389	11.7770313054713	26.3875505858275	25.1511402324352	16.1673614660138
ENSG00000114738	1318.33919423447	1329.79458462157	1263.10954935387	1194.52471946863	1122.34440107145	1111.40489411174	1049.78840288676	1090.76900023941	1058.95139821697	738.118428886897	769.138094849955	593.342165802708
ENSG00000114739	5.55324007680904	13.0372018100154	3.91661875768643	10.6416456077384	14.6233798185205	11.0648717334133	7.94291351490609	11.9209726802121	13.7398698563832	15.3927378417327	19.4718505025305	14.5506253194125
ENSG00000114742	284.325891932623	276.151638339418	223.247269188127	274.909178199907	271.446487881288	292.604385839152	293.887800051525	355.074686260603	255.169011618546	297.592931606832	312.36093514476	303.94639556106
ENSG00000114744	914.063316642768	931.56732933383	996.779473831197	894.785034850667	929.498579714712	926.990365221516	835.329737984291	1022.64915635248	830.28070703573	853.197468941756	920.856263348839	981.35884098704
ENSG00000114745	398.722637514889	427.857259401416	360.328925707152	405.269336894702	392.089371384082	362.681906817437	348.164375736717	410.422059418731	400.419064386026	387.017408592137	427.569383951399	335.203294395354
ENSG00000114767	482.021238667025	459.857663844181	469.994250922372	376.004811473422	402.142945009315	347.928744506219	246.230318962089	240.122449701415	264.001785097649	183.979866584519	158.20878533306	155.206670073733
ENSG00000114770	366.513845069397	407.708856604119	372.078781980211	470.006014341777	469.776076669972	429.071137217916	485.841543328423	461.511942333925	523.096473818019	610.578601055397	675.835477858663	582.563924825365
ENSG00000114779	253.227747502492	259.558836035762	281.996550553423	274.909178199907	302.521169995644	281.539514105739	403.76477034106	286.954842373677	321.90552234955	675.08150248742	643.382393687779	726.992353921756
ENSG00000114784	288.76848399407	304.596442288543	315.287809993758	314.815349228926	328.112084678055	309.816408535573	326.983273030301	323.5692584629	323.868360900462	349.635045262214	316.417570666121	414.962277627689
ENSG00000114790	191.031458642231	188.44682616295	170.37291595936	132.133766296085	134.352302082657	125.401879645351	88.695867583118	147.309162405478	117.770313054713	87.9585019527583	93.302616991292	80.2978952812021
ENSG00000114796	35.5407364915779	40.2968055945932	31.3329500614915	105.529652276739	153.545488094466	138.925611763967	95.3149621788731	175.408598008835	125.621667258361	376.755583364315	422.701421325767	383.166466744528
ENSG00000114812	14.4384241997035	13.0372018100154	5.87492813652965	17.7360760128973	14.6233798185205	7.37658115560888	7.94291351490609	12.7724707287987	22.5726433354867	67.4348514971147	62.4721870289521	56.5857651310484
ENSG00000114841	8.88518412289446	7.11120098728115	11.7498562730593	15.0756646109627	14.6233798185205	12.2943019260148	5.29527567660406	5.96048634010605	4.90709637727973	25.6545630695545	25.9624673367073	14.5506253194125
ENSG00000114850	4349.29762815684	4426.72261458252	4821.357690712	3950.71093187286	4123.79310882279	4165.30949253381	3682.86423307812	4006.29831859985	3485.01984714406	2577.91709473209	2880.21122016597	2942.45978681452
ENSG00000114853	177.703682457889	219.262030441169	211.497412915067	175.587152527683	187.362053924794	148.761053304779	152.239175702367	147.309162405478	155.064245522039	225.76015501208	220.680972362012	196.163985787635
ENSG00000114854	8.88518412289446	4.74080065818743	1.95830937884322	7.98123420580376	7.31168990926027	6.1471509630074	7.94291351490609	7.6634824372792	15.7027084072951	76.2307016923905	55.9815701947752	68.4418302061253
ENSG00000114857	420.935597822125	404.153256110479	456.28608527047	349.400697454076	405.798789963945	389.729371054669	573.21359199239	446.184977459367	465.192736566118	441.258484796338	511.136075691426	525.43924764545
ENSG00000114859	238.789323302789	248.89203455484	266.330075522677	219.927342559926	217.522774800493	196.708830816237	173.420278408783	150.715154599824	191.376758713909	173.718041356698	180.114617148407	141.194956803188
ENSG00000114861	231.014787195256	222.817630934809	246.746981734245	209.285696952188	247.683495676192	220.068004475665	218.430121659918	189.03256678622	189.413920162997	265.341480890821	260.436000471346	299.635099170123
ENSG00000114867	18153.5418110888	18215.3413289207	17673.74214406	15237.9497064807	15154.3912981806	15560.8979477569	9871.71768010912	10384.8702005619	11343.2439857198	5941.59680690882	6641.52367557145	5298.5832644616
ENSG00000114902	994.029973748818	994.382938054814	986.987926936981	1114.71237741059	1035.51808339899	1033.95079197784	1074.94096235062	1077.99652951061	1087.41255720519	944.087920959606	847.025496860077	1001.29858679512
ENSG00000114904	419.824949806763	471.70966548965	481.744107195431	439.854685119852	446.013084464876	457.348031647751	409.060046017664	424.897526244702	419.066030619689	241.885880370085	258.813346262801	269.994936482431
ENSG00000114923	201.027290780487	244.151233896653	229.122197324656	224.36136156315	215.694852323178	227.444585631274	207.839570306709	192.438558980567	230.633529732147	334.242307420482	328.587477230202	263.527991896026
ENSG00000114933	161.043962227462	170.668823694748	178.206153474733	169.379525923169	216.608813561835	201.626551586643	128.410435157648	144.754668259718	174.692631031158	181.047916519428	173.62400031423	199.936370129704
ENSG00000114942	899.624892443064	910.233726371987	924.322026813998	945.332851487424	891.112207691095	972.479282347771	998.159465039865	1095.02649048234	906.831410521294	592.253913148573	576.042244033194	590.108693509505
ENSG00000114948	9.99583213825627	15.4076021391092	9.79154689421608	12.4152532090281	16.4513022958356	23.3591736594281	27.8001973021713	32.35692584629	30.4239975391343	20.5236504556436	22.7171589196189	25.328866296755
ENSG00000114956	353.186068885055	360.300850022245	289.829788068796	400.835317891478	393.003332622739	371.287918165647	499.079732519933	370.401651135161	403.363322212394	443.457447345157	404.040897927508	448.374824657451
ENSG00000114978	1047.34107848618	1020.45734167484	1178.90224606362	950.653674291293	992.561905182082	1076.9808487189	729.424224452209	1163.14633436927	839.113480514833	656.023827064323	849.459478172894	855.792333600999
ENSG00000114982	660.835569140276	738.379702512693	697.158138868185	726.292312728143	763.157634279041	745.034696716497	714.862216341548	782.526706651065	749.804326448342	748.380254114719	790.23259956103	744.237539485504
ENSG00000114988	427.599485914296	421.931258578681	415.161588314762	456.703957332104	399.401061293342	408.170823943691	420.974416290023	510.898829151947	395.511968008746	481.572798191352	475.437683103453	486.09866807815
ENSG00000114993	721.921209985175	707.564498234474	685.408282595126	580.856489422385	599.558572559342	552.014156478064	497.755913600782	432.561008681982	483.839702799781	499.164498581903	450.286542871018	400.411652308276
ENSG00000114999	1079.54987093168	1072.60614891491	1104.48648966757	934.691205879685	919.445006089479	999.526746585003	728.100405533058	959.638300757073	726.2502638374	324.713469708933	391.870991363427	391.250147477535
ENSG00000115008	22.2129603072362	18.9632026327497	19.5830937884322	9.75484180709349	16.4513022958356	9.83544154081184	7.94291351490609	9.36647853445236	7.85135420364756	6.59688764645687	6.49061683417684	8.62259278187405
ENSG00000115020	195.474050703678	195.558027150232	191.914319126635	189.776013338001	214.78089108452	218.838574283063	229.020673013126	282.697352130744	236.522045384883	197.173641877433	220.680972362012	238.738037648138
ENSG00000115041	253.227747502492	295.114840972168	297.663025584169	238.550222373468	223.920503471096	232.36230640168	230.344491932277	229.052975069789	272.834558576753	120.20995266877	124.944374057904	108.321321822293
ENSG00000115042	283.215243917261	261.929236364856	287.871478689953	297.079273216029	265.048759210685	266.786351794521	308.449808162187	240.122449701415	316.99842597227	214.032354751712	195.529832129577	182.691184565956
ENSG00000115053	17769.2575977736	17171.1799839549	17718.7832597734	15344.3661625581	16535.3867297921	15307.635328081	12253.2679156618	10009.3595611352	12081.2712808627	5645.46985033454	5089.45492509891	5839.11204947533
ENSG00000115073	1217.27022483654	1180.45936388867	1182.8188648213	1273.45025772602	1204.60091255063	1165.4998225862	1033.90257585694	1286.61355141432	1111.94803909159	1033.51239794491	939.516786747097	906.988978243377
ENSG00000115084	467.582814467321	468.154064996009	530.701841666512	503.704558766282	543.806937001233	543.408145129854	454.069889268798	623.296571565375	504.449507584356	614.976526153035	602.816038474174	685.496126158987
ENSG00000115091	4482.57539000026	4450.42661787345	4856.60725953118	3969.33381168641	4073.52524069663	4240.3047342825	3962.19002501899	4076.97265663254	3901.14161993738	3227.34403414996	3072.49574387846	3548.73584179004
ENSG00000115107	526.447159281497	599.71128326071	556.159863591474	509.912185370796	526.441673466739	527.425552626035	499.079732519933	552.622233532689	525.059312368931	639.165114190044	694.496001256922	525.978159694317
ENSG00000115109	234.346731241341	235.854832744825	215.414031672754	186.228798135421	201.985433743315	180.726238312418	195.92520003435	263.112897013253	228.670691181235	277.802268667462	284.775813599509	311.4911642452
ENSG00000115128	1020.6855261175	992.01253772572	1092.73663339452	1154.61854843961	1189.06357149345	1163.040962201	1296.01872184884	1217.64220947881	1274.86363881727	1429.32565673232	1180.48093671591	1508.95373682796
ENSG00000115129	206.580530857296	169.483623530201	205.622484778538	220.814146360571	234.888038334986	206.544272357049	319.040359515395	270.776379450532	316.017006696814	654.557852031777	658.797608668949	570.168947701422
ENSG00000115137	64.4175848909849	66.3712092146241	80.2906845325719	66.5102850483647	65.8052091833424	60.2420794374725	58.2480324426447	78.3378204699652	56.9223179764448	52.775101171655	72.2081122802173	81.3757193789363
ENSG00000115145	325.41986850101	291.559240478527	340.74583191872	319.249368232151	305.263053711616	286.457234876145	334.926186545207	377.213635523854	318.961264523182	407.54105904778	403.229570823236	445.680264413115
ENSG00000115159	1302.7901220194	1462.53700305082	1394.31627773637	1298.28076414408	1349.92074949718	1503.59312555161	1101.41734073364	1266.17759824824	1111.94803909159	857.595394039394	895.705123116404	1068.66259290351
